year,month,day,ppm
1996,10,18,360.030
1996,10,18,359.850
1996,10,18,359.600
1996,10,18,359.530
1996,10,25,358.900
1996,10,25,359.450
1996,10,25,359.570
1996,10,25,359.550
1996,11,01,360.370
1996,11,01,360.360
1996,11,01,360.220
1996,11,01,360.520
1996,11,08,360.380
1996,11,08,360.290
1996,11,08,360.600
1996,11,08,360.640
1996,11,15,361.040
1996,11,15,360.910
1996,11,15,360.830
1996,11,15,360.840
1996,11,22,361.280
1996,11,22,361.330
1996,11,22,361.450
1996,11,22,361.410
1996,11,29,361.100
1996,11,29,361.210
1996,11,29,361.180
1996,11,29,361.130
1996,12,06,361.810
1996,12,06,361.920
1996,12,06,361.810
1996,12,06,361.980
1996,12,13,361.980
1996,12,13,362.060
1996,12,13,362.230
1996,12,13,362.160
1996,12,20,362.540
1996,12,20,362.330
1996,12,20,362.390
1996,12,20,362.340
1996,12,27,362.230
1996,12,27,362.180
1997,01,03,362.600
1997,01,03,362.600
1997,01,03,362.890
1997,01,03,362.740
1997,01,10,362.360
1997,01,10,368.320
1997,01,10,362.710
1997,01,10,362.580
1997,01,17,363.040
1997,01,17,363.210
1997,01,17,363.200
1997,01,17,363.130
1997,01,24,363.770
1997,01,24,363.750
1997,01,24,363.890
1997,01,24,363.960
1997,01,31,363.170
1997,01,31,363.300
1997,01,31,363.450
1997,01,31,363.500
1997,02,07,363.730
1997,02,07,363.460
1997,02,07,363.790
1997,02,07,363.710
1997,02,14,363.810
1997,02,14,363.880
1997,02,14,364.390
1997,02,14,364.290
1997,02,21,364.640
1997,02,21,364.710
1997,02,21,364.980
1997,02,21,365.020
1997,02,28,364.170
1997,02,28,363.760
1997,02,28,363.710
1997,03,07,364.070
1997,03,07,364.070
1997,03,07,365.000
1997,03,07,365.130
1997,03,14,363.950
1997,03,14,364.100
1997,03,14,364.620
1997,03,14,364.260
1997,03,21,365.030
1997,03,21,365.000
1997,03,21,365.400
1997,03,28,365.360
1997,03,28,365.440
1997,03,28,365.600
1997,03,28,365.650
1997,04,04,365.430
1997,04,04,365.540
1997,04,04,365.730
1997,04,04,365.720
1997,04,11,367.410
1997,04,11,367.320
1997,04,11,367.450
1997,04,11,367.380
1997,04,18,367.330
1997,04,18,367.320
1997,04,18,367.720
1997,04,18,367.720
1997,04,25,366.950
1997,04,25,366.790
1997,04,25,366.940
1997,04,25,367.020
1997,05,02,366.390
1997,05,02,366.410
1997,05,02,366.410
1997,05,02,366.380
1997,05,09,366.800
1997,05,09,369.650
1997,05,09,366.800
1997,05,09,366.780
1997,05,09,366.710
1997,05,16,366.840
1997,05,16,365.770
1997,05,16,366.850
1997,05,16,367.120
1997,05,16,367.090
1997,05,16,366.970
1997,05,23,417.920
1997,05,23,366.430
1997,05,23,366.910
1997,05,23,366.880
1997,05,23,366.860
1997,05,30,365.950
1997,05,30,366.060
1997,05,30,366.120
1997,05,30,366.130
1997,06,06,365.180
1997,06,06,365.790
1997,06,06,365.150
1997,06,06,365.290
1997,06,06,365.210
1997,06,13,394.610
1997,06,13,365.190
1997,06,13,365.280
1997,06,13,365.440
1997,06,13,365.350
1997,06,20,365.900
1997,06,20,365.710
1997,06,20,365.790
1997,06,20,365.460
1997,06,20,401.790
1997,06,27,364.970
1997,06,27,365.100
1997,06,27,365.470
1997,06,27,365.490
1997,06,27,365.520
1997,07,03,364.750
1997,07,03,363.800
1997,07,03,364.740
1997,07,03,364.610
1997,07,03,364.700
1997,07,11,364.710
1997,07,11,546.810
1997,07,11,364.340
1997,07,11,364.320
1997,07,11,364.380
1997,07,18,363.280
1997,07,18,363.260
1997,07,18,363.210
1997,07,18,363.100
1997,07,25,363.830
1997,07,25,363.780
1997,07,25,363.750
1997,07,25,363.630
1997,08,01,362.590
1997,08,01,363.250
1997,08,01,363.300
1997,08,01,363.280
1997,08,08,363.380
1997,08,08,363.100
1997,08,08,363.240
1997,08,08,363.220
1997,08,15,362.510
1997,08,15,363.290
1997,08,15,362.430
1997,08,15,362.500
1997,08,22,364.430
1997,08,22,359.420
1997,08,22,361.870
1997,08,22,361.740
1997,08,29,361.000
1997,08,29,361.010
1997,08,29,361.160
1997,08,29,361.120
1997,09,05,359.860
1997,09,05,361.070
1997,09,05,360.510
1997,09,05,360.430
1997,09,12,360.700
1997,09,12,360.780
1997,09,12,360.800
1997,09,26,359.490
1997,09,26,359.670
1997,09,26,359.950
1997,09,26,359.670
1997,10,03,360.260
1997,10,03,364.200
1997,10,03,360.450
1997,10,03,360.400
1997,10,10,360.840
1997,10,10,360.960
1997,10,10,360.990
1997,10,10,360.740
1997,10,17,360.830
1997,10,17,360.980
1997,10,17,360.790
1997,10,17,360.850
1997,10,24,360.780
1997,10,24,360.740
1997,10,24,360.970
1997,10,24,360.740
1997,10,31,362.750
1997,10,31,361.020
1997,10,31,361.500
1997,10,31,361.490
1997,11,07,361.950
1997,11,07,362.170
1997,11,07,362.100
1997,11,07,362.050
1997,11,14,362.950
1997,11,14,362.160
1997,11,14,362.130
1997,11,14,362.070
1997,11,21,363.550
1997,11,21,363.300
1997,11,21,363.350
1997,11,21,363.320
1997,11,28,363.280
1997,11,28,363.120
1997,11,28,363.040
1997,11,28,362.990
1997,12,05,363.860
1997,12,05,363.980
1997,12,05,363.880
1997,12,05,363.880
1997,12,12,364.090
1997,12,12,363.960
1997,12,12,364.140
1997,12,12,364.000
1997,12,19,364.030
1997,12,19,363.880
1997,12,19,364.190
1997,12,19,364.120
1998,01,02,364.680
1998,01,02,364.720
1998,01,02,364.810
1998,01,02,364.900
1998,01,09,365.000
1998,01,09,381.840
1998,01,09,365.240
1998,01,09,364.900
1998,01,16,365.160
1998,01,16,365.410
1998,01,16,365.480
1998,01,16,365.530
1998,01,23,365.020
1998,01,23,365.130
1998,01,23,365.210
1998,01,23,365.550
1998,01,30,365.690
1998,01,30,366.170
1998,01,30,365.860
1998,01,30,365.970
1998,02,06,366.190
1998,02,06,365.990
1998,02,06,365.980
1998,02,06,366.100
1998,02,13,365.740
1998,02,13,365.840
1998,02,13,365.710
1998,02,13,365.600
1998,02,20,366.210
1998,02,20,366.130
1998,02,20,366.050
1998,02,20,366.000
1998,02,27,366.180
1998,02,27,366.190
1998,02,27,366.340
1998,02,27,366.390
1998,03,06,367.110
1998,03,06,367.150
1998,03,06,367.150
1998,03,06,367.150
1998,03,13,366.200
1998,03,13,366.230
1998,03,13,366.380
1998,03,13,366.350
1998,03,20,367.810
1998,03,20,368.110
1998,03,20,367.960
1998,03,20,367.900
1998,03,27,367.880
1998,03,27,367.850
1998,03,27,367.810
1998,03,27,367.990
1998,04,03,368.080
1998,04,03,368.200
1998,04,03,368.430
1998,04,03,368.390
1998,04,10,368.400
1998,04,10,368.430
1998,04,10,368.540
1998,04,10,368.390
1998,04,17,368.410
1998,04,17,368.470
1998,04,17,368.630
1998,04,17,368.470
1998,04,24,368.710
1998,04,24,368.910
1998,04,24,368.900
1998,04,24,368.950
1998,05,01,369.900
1998,05,01,368.300
1998,05,01,370.220
1998,05,01,369.880
1998,05,08,369.520
1998,05,08,369.050
1998,05,08,369.130
1998,05,08,369.270
1998,05,15,368.480
1998,05,15,368.630
1998,05,15,368.670
1998,05,15,368.890
1998,05,22,369.270
1998,05,22,369.640
1998,05,22,369.710
1998,05,22,369.660
1998,05,29,370.070
1998,05,29,369.660
1998,05,29,369.710
1998,05,29,369.670
1998,06,05,369.220
1998,06,05,370.020
1998,06,05,370.050
1998,06,05,370.050
1998,06,12,368.070
1998,06,12,368.350
1998,06,12,368.540
1998,06,12,368.400
1998,06,19,368.290
1998,06,19,368.360
1998,06,19,368.730
1998,06,19,368.560
1998,06,26,368.790
1998,06,26,368.650
1998,06,26,368.580
1998,06,26,368.650
1998,07,02,368.370
1998,07,02,367.700
1998,07,02,367.960
1998,07,02,368.050
1998,07,10,367.990
1998,07,10,369.850
1998,07,10,368.270
1998,07,10,368.190
1998,07,17,367.380
1998,07,17,366.340
1998,07,17,367.400
1998,07,17,393.290
1998,07,23,368.670
1998,07,23,358.670
1998,07,23,367.460
1998,07,23,367.520
1998,07,31,367.250
1998,07,31,366.600
1998,07,31,367.020
1998,07,31,367.090
1998,08,07,366.320
1998,08,07,366.410
1998,08,07,366.380
1998,08,07,366.480
1998,08,14,365.990
1998,08,14,366.370
1998,08,14,366.160
1998,08,14,366.110
1998,08,21,364.550
1998,08,21,364.710
1998,08,21,364.500
1998,08,21,364.460
1998,08,28,357.530
1998,08,28,363.960
1998,08,28,363.940
1998,08,28,363.870
1998,09,04,365.190
1998,09,04,364.400
1998,09,04,364.830
1998,09,04,364.990
1998,09,11,363.790
1998,09,11,364.730
1998,09,11,365.030
1998,09,11,365.280
1998,09,18,363.830
1998,09,18,363.850
1998,09,18,363.030
1998,09,18,363.920
1998,09,25,363.420
1998,09,25,366.000
1998,09,25,363.650
1998,09,25,363.670
1998,10,02,364.450
1998,10,02,363.290
1998,10,02,363.800
1998,10,02,363.800
1998,10,09,363.820
1998,10,09,363.930
1998,10,09,363.980
1998,10,09,364.010
1998,10,16,364.150
1998,10,16,364.190
1998,10,16,364.270
1998,10,16,364.170
1998,10,23,364.640
1998,10,23,364.610
1998,10,23,364.730
1998,10,23,364.790
1998,10,30,363.710
1998,10,30,364.520
1998,10,30,364.550
1998,11,06,365.110
1998,11,06,365.690
1998,11,06,364.930
1998,11,06,364.960
1998,11,13,365.610
1998,11,13,365.530
1998,11,20,366.160
1998,11,20,366.160
1998,11,20,366.050
1998,11,20,366.060
1998,11,27,365.890
1998,11,27,365.980
1998,11,27,366.030
1998,11,27,366.260
1998,12,04,367.380
1998,12,04,367.490
1998,12,04,367.620
1998,12,04,367.680
1998,12,11,367.520
1998,12,11,367.300
1998,12,11,367.550
1998,12,11,367.730
1998,12,18,367.900
1998,12,18,367.890
1998,12,18,367.700
1998,12,18,367.740
1998,12,23,367.700
1998,12,23,367.700
1998,12,23,367.760
1998,12,23,367.700
1998,12,30,368.470
1998,12,30,368.360
1998,12,30,367.730
1998,12,30,367.770
1999,01,08,367.840
1999,01,08,367.900
1999,01,08,372.130
1999,01,08,367.790
1999,01,15,368.220
1999,01,15,368.130
1999,01,15,368.150
1999,01,15,368.120
1999,01,22,368.040
1999,01,22,368.060
1999,01,22,368.000
1999,01,22,368.280
1999,01,29,369.170
1999,01,29,369.010
1999,01,29,369.610
1999,01,29,369.730
1999,02,05,368.770
1999,02,05,368.760
1999,02,05,368.850
1999,02,05,368.920
1999,02,12,368.810
1999,02,12,368.840
1999,02,12,369.500
1999,02,12,369.520
1999,02,19,368.330
1999,02,19,368.300
1999,02,19,368.360
1999,02,19,368.310
1999,02,26,368.770
1999,02,26,368.610
1999,02,26,368.560
1999,02,26,368.660
1999,03,05,367.850
1999,03,05,367.840
1999,03,05,367.640
1999,03,05,367.630
1999,03,12,370.380
1999,03,12,370.480
1999,03,12,370.490
1999,03,12,370.460
1999,03,19,369.160
1999,03,19,369.400
1999,03,19,370.230
1999,03,19,370.280
1999,03,26,370.020
1999,03,26,370.090
1999,03,26,370.230
1999,03,26,370.330
1999,04,02,371.050
1999,04,02,371.060
1999,04,02,370.960
1999,04,02,370.970
1999,04,09,371.960
1999,04,09,371.960
1999,04,09,371.470
1999,04,09,371.320
1999,04,16,371.160
1999,04,16,371.110
1999,04,16,371.340
1999,04,16,371.130
1999,04,23,369.510
1999,04,23,369.520
1999,04,23,369.320
1999,04,23,369.520
1999,04,30,370.620
1999,04,30,370.580
1999,04,30,370.510
1999,04,30,370.580
1999,05,07,371.590
1999,05,07,371.640
1999,05,07,371.560
1999,05,07,371.580
1999,05,14,371.260
1999,05,14,371.020
1999,05,14,370.820
1999,05,14,370.940
1999,05,21,370.550
1999,05,21,370.560
1999,05,21,370.530
1999,05,21,370.490
1999,05,28,370.430
1999,05,28,370.490
1999,05,28,370.490
1999,05,28,370.710
1999,06,04,371.540
1999,06,04,371.400
1999,06,04,371.750
1999,06,04,371.810
1999,06,11,370.530
1999,06,11,370.120
1999,06,11,370.100
1999,06,11,369.870
1999,06,18,370.400
1999,06,18,370.350
1999,06,18,370.410
1999,06,18,370.400
1999,06,25,370.010
1999,06,25,369.970
1999,06,25,370.460
1999,06,25,370.280
1999,07,02,368.730
1999,07,02,368.780
1999,07,02,368.450
1999,07,02,368.520
1999,07,09,370.620
1999,07,09,370.630
1999,07,09,370.550
1999,07,09,370.650
1999,07,16,370.270
1999,07,16,370.330
1999,07,16,370.130
1999,07,16,370.180
1999,07,23,368.760
1999,07,23,368.580
1999,07,23,367.800
1999,07,23,367.980
1999,08,06,367.850
1999,08,06,367.820
1999,08,06,367.650
1999,08,06,367.720
1999,08,13,366.920
1999,08,13,366.990
1999,08,13,366.550
1999,08,13,475.730
1999,08,20,366.150
1999,08,20,366.130
1999,08,20,365.880
1999,08,20,365.930
1999,08,27,366.650
1999,08,27,366.490
1999,08,27,366.460
1999,08,27,366.530
1999,09,03,362.960
1999,09,03,362.910
1999,09,03,362.700
1999,09,03,362.750
1999,09,10,364.730
1999,09,10,364.630
1999,09,10,363.990
1999,09,10,363.930
1999,09,17,365.220
1999,09,17,365.280
1999,09,17,365.360
1999,09,17,365.250
1999,09,24,364.800
1999,09,24,364.880
1999,09,24,364.720
1999,09,24,364.730
1999,10,01,364.690
1999,10,01,364.700
1999,10,01,364.860
1999,10,01,364.770
1999,10,08,365.480
1999,10,08,365.420
1999,10,08,365.570
1999,10,08,365.400
1999,10,15,365.060
1999,10,15,365.050
1999,10,15,365.380
1999,10,15,365.540
1999,10,22,366.170
1999,10,22,365.760
1999,10,22,365.900
1999,10,22,366.470
1999,10,29,365.730
1999,10,29,365.760
1999,10,29,365.680
1999,10,29,365.770
1999,11,05,366.030
